priceless	20
prices	120
pride	60
primary	60
princes	40
princeton	40
principal	280
principle	100
printed	80
prints	40
problems	240
proceed	40
produce	160
produced	140
producer	60
products	20
profession	20
profiles	120
profit	60
profitable	20
program	60
projected	40
projects	20
promenades	40
promising	40
prompt	40
proofread	20
proofreading	40
proper	340
proportion	220
propose	20
proposed	1520
proposition	80
prosecute	20
prospect	20
prospective	20
protected	180
protects	20
prove	60
proved	60
provides	40
providing	260
provisions	100
publication	60
publicly	20
published	120
pumping	20
punitive	20
purchasers	40
purchases	20
purchasing	60
pure	20
purpose	380
pursue	20
pursuit	20
pushing	20
qualifications	20
quarter	80
quay	340
question	420
questionable	40
quickly	20
quite	140
r	120
radical	240
radius	20
ragged	20
rail	160
railroad	2340
railways	20
raise	100
raised	180
ranging	20
rank	20
rapid	40
rare	60
rather	300
rauh	20
ravines	40
raw	60
re-alignment._--beechwood	20
re-alignments	20
re-plotted	20
reached	380
read	60
readable	40
readily	100
reading	100
reading-room	20
real	240
reality	20
realization	20
realized	60
rear	60
reason	120
reasonable	620
reasonably	340
rebuilt.[13	20
recede	20
receipt	80
receives	20
receiving	20
recently	40
reclaimed	20
reclothed	20
recognized	20
recommend	20
recommendations	280
recommending	20
reconcile	20
reconstruct	40
reconstruction	140
recorded	40
records	180
recourse	20
recreation	460
recreative	40
rectify	20
redeeming	20
redistribute	20
reduce	180
reduced	240
reductions	20
refer	20
references	40
referring	40
reflected	40
reflections	20
refuge	40
refund	200
regarded	80
regardless	80
regards	60
region	220
registered	40
regraded	60
regretted	20
regular	80
regulating	20
regulation	20
relating	40
relation	160
relative	40
reliability	20
reliable	20
relieved	20
relocation	40
remain	140
remaining	160
remark	20
remarkable	20
remedies	20
remembered	20
remodeling	60
remote	40
removal	20
remove	60
removed	100
renamed	20
render	40
rented	20
rents	20
repeated	20
replace	40
replaced	40
replacement	100
replanning--can	20
replanning--is	20
report	1440
reporting	20
repository	20
representations	20
representatives	100
representing	60
reproduction	20
requested	20
requirements	180
requires	120
requiring	100
reservation	20
reserve	20
reserved	20
residence	100
resident	20
residential	200
respect	100
respectfully	40
rest	180
restaurants	20
resting	40
resultant	60
resulted	40
results	220
retained	20
retention	40
return	80
revenue	40
revenue-producing	20
reverse	20
revise	20
rhine	20
rhone	20
riages|mobiles	20
rich	20
richmond	60
ridges	60
right	140
right-angle	20
right-of-way	60
rises	20
rising	140
river	4460
river-boats	20
river-born	20
river-front	20
road	1820
road._--the	40
roadways	40
robinson	20
rocks	140
romeo	20
roof	20
rooms	20
rosslyn	20
rotating	20
rougher	40
roughly	100
rounding	100
routes	240
routine	40
row	60
royalties	40
royalty	60
rr	40
rugged	60
rule	140
run._--from	20
runs	160
rural	140
rush	20
sacrificing	20
safeguard	20
safely	40
safety	60
sake	120
salt	20
same	700
sample	60
sand	80
sand-piles	20
satisfactory	180
satisfied	20
saving	60
scale	100
scarcely	60
scattering	20
scene	60
schemes	20
school	20
schuylkill	40
scope	40
score	40
screen	40
search	20
seats	20
second	1180
secondary	80
secretary	60
sectional	40
sections	320
securely	20
securing	100
seek	40
seem	180
seine	100
seized	20
seldom	60
select	80
selecting	40
sell	20
selling	20
senate	40
send	20
sending	20
sense	80
sent	60
separately	20
separating	40
separation	40
sept	40
serious	460
servants	20
served--that	20
serves	20
serving	60
set	400
set-back	60
setbacks	20
setting	100
settlements	20
several	420
severe	40
sewage	20
sewer	20
sewickley	20
shadyside	40
shall	360
shallow	40
shallow-draft	20
sharing	20
sharp	100
she	20
sheets	180
shelving	20
sheraden	40
shifting	40
shipment	20
shippers	40
shod	20
shoes	20
shores	20
short	300
shows	120
shrubbery	20
sidehill	60
sides	220
sidewalk	480
sidney	20
signboards	20
signed	20
signs	40
silently	20
similarly	60
simple	80
simply	200
simultaneously	20
since	260
single	240
sir_:--i	20
sit	60
sites	100
situation	140
six	80
sixteenth	340
sixth	960
sketch	40
sketches	20
skiffs	20
sky-line	20
skylights	20
slanting	40
slatternly	20
slides	20
slightly	120
slipping	20
slopes	160
sloping	80
slow-moving	60
slower	20
slowly	80
sluggish	20
smaller	40
smoking	20
smooth	20
snowden	60
snows	20
snowy	20
so	2060
so-called	20
soho._--as	20
sold	20
solely	60
solicitation	20
solicitor	20
solidly	20
solutions	100
solutions._--it	20
some	1140
somehow	20
something	40
sometimes	180
somewhat	300
sooner	40
sort	160
sought	20
sources	40
southeast	180
southern	460
southwest	140
space	700
spaced	20
spaciousness	40
span	140
sparse	20
speaking	80
specific	180
specifically	20
specified	40
spelling	20
spend	20
spent	60
split	20
splitting	20
spot	100
spruce	20
spur	20
squares	40
staff	20
stage	420
stalling	20
stamped	20
stand	40
standardizing	20
standards	20
standing	100
start	220
starting	60
statements	20
states	840
stating	20
station	420
stationary	20
status	100
steady	40
steam	80
steamers	40
steeper	140
steeply	40
steepness	20
step	60
stiff	40
still	440
stock	20
stonycamp	40
stoops	20
stop	60
stores	180
straight	120
stratum	60
stream	120
street--a	40
street--fifth	100
street-car	20
street-sixth	20
street.[15	20
street._--from	20
street._--plans	20
street._--with	20
streets	2440
street|aug	20
street|feb	20
strictly	40
strike	20
strikingly	20
strip	40
stroll	40
strolling	20
structures	140
struggles	20
studied	200
stuff	20
stuttgart	60
subject	140
submit	40
submitting	40
subscribe	20
subsequently	20
substantial	20
substitute	20
suburban	260
successful	100
successively	20
sufficient	220
suggest	20
suggesting	20
suggestion	100
suggestive	60
suited	60
summary	20
summerhill	20
sums	20
sundered	20
superintendent	120
supplemented	40
supported	20
surely	40
surrounding	160
survey	160
surveying	20
surveys--or	20
survive	20
sustained	40
swamp	20
swimming-pool	20
synonymous	20
system--in	20
system.[19	20
system.[26	20
systematic	20
systematically	20
systems	40
t	140
table	340
takes	100
taking	160
tapped	40
tardy	20
tavern	140
taxed	20
teamed	20
teams	60
teamsters	40
tear	40
telephone	20
tells	20
temperanceville	20
temporarily	20
temporizing	20
tempt	20
tendencies	20
tendency	80
tender	20
tennyson	60
tentative	40
term	20
terminal	80
terrace	100
terraced	40
territory	180
texts	20
their	1200
them	880
themselves	100
theoretical	20
there	2240
therefore	440
therefrom	20
therewith	60
they	860
thickly	80
thing	140
think	20
thirty	40
thirty-seventh	20
thirty-third	200
this	8040
thomas	100
thompson	60
thorough	20
thoroughfare	4080
thoroughfare._--another	20
thoroughfare._--girty	20
thoroughfare._--north	20
thoroughfare._--sawmill	20
thoroughfare._--the	60
thoroughfare[23	20
thoroughfares--the	20
thoroughfares._--from	20
thoroughfares._--going	20
thousand	60
three	440
three-horse	20
throat	60
through-routing	20
throw	60
thus	680
tie	20
tied	40
times	240
title	20
together	160
tolerably	20
tonnage	320
tons	900
tonsing	40
too	300
topographically	80
total	640
towards	20
towboat	40
town	860
township	320
tracks	1180
traction	140
trade	160
traffic--except	20
traffic._--_highway	20
traffic_.--there	20
transcription	20
transfers	20
transmission	40
transportation	460
transportation--specifically	20
transported	20
transshipment	20
travel	520
travel--largely	20
traverse	20
traversed	20
treat	20
treatment	240
tree-shaded	100
tremendous	20
trenton	20
triangle	20
tributary	40
tried	20
trips	40
troy	140
trucks	80
true	120
trunk	60
tunnel	980
tunnel._--perhaps	20
turned	60
turns	40
turtle	180
twelfth	20
twenty-first	20
twenty-five	40
twenty-second	220
twice	20
two	1640
two-spans	20
type	280
typical	100
u.s	140
ultimately	120
un-congested	20
unattractive	40
unavailable	60
uncared	20
uncertainties	20
under	1520
undergo	20
underneath	60
understand	20
undertaking	100
undesirable	80
undesirably	80
uneconomic	40
unfortunately	80
unfruitful	20
unified	60
uniform	180
unit	40
uniting	20
universally	40
university	20
unkempt	20
unknown	20
unless	180
unloaded	20
unnecessary	100
unobstructed	20
unproductive	20
unprogressive	40
unrivaled	20
unseen	20
until	200
unused	60
unusually	40
unwisely	20
up-to-date	60
uphill	40
upland	60
upon	1820
upper	280
urban	140
urgently	60
us	60
usable	20
useful	200
useless	20
uses	20
using	340
usual	40
utf-8	20
utilitarian	20
utilize	40
utilized	40
utmost	140
v	160
valid	20
valley--say	20
valley--where	20
valley.[31	20
valley._--there	20
valleys	260
valuable	100
value.[44	20
values	160
vans	20
vantage	20
varies	40
variety	40
vary	20
varying	80
vast	40
vehicle	120
vehicles--1.75	20
version	20
very	1520
vessels|no	20
via	300
viaduct	760
viaduct._--in	20
viaduct._--to	20
vice-president	60
vicious	40
viewed	20
views	80
village	20
vision	20
visited	40
vital	100
void	40
volume	160
volunteer	20
voted	40
wabash	20
wagon	100
wagons|riages	20
waive	20
waived	20
walks	100
wall	280
want	40
wanting	20
war	40
warehouses	140
wares	20
warning	20
warranties	60
warranty	40
washington	900
waste	60
wasted	20
watchful	20
water-borne	140
water-tight	20
waters	20
wayne	240
ways	80
we	460
weather	60
web	100
webster	120
week	20
weight	80
welcome	20
welcomed	20
well	520
well-conducted	20
wellesley	20
western	240
westview	20
wet	20
wharf	160
wharves	20
what	280
whatever	80
whatsoever	40
wheeled	40
wheels	20
when	940
whenever	20
whereby	60
wherever	40
whitfield	20
whiting	20
who	420
wholesale	140
whose	80
widened	720
widenings	140
widest	60
width	1060
wilkinsburg-edgewood	100
will	2840
willing	40
wilmot	40
wind	120
winding	20
wise	80
wiser	20
with	7920
without	940
wolf	20
women	60
won	20
wooded	160
wooden	60
woods	20
word	20
worked	40
works	840
world	240
world's	20
world-wide	20
worse	20
worth	60
writing	60
www.gutenberg.org	100
www.gutenberg.org/donate	40
www.gutenberg.org/license	20
wylie	20
yachts	20
yard	120
years	360
yet	260
you'll	40
zero	20
▐	40
▐|1,045,570	20
