(36, 30), 502.487032	
(36, 41), 495.642801	
(37, 40), 505.486841	
(39, 0), 490.734356	
(40, 15), 513.960678	
(40, 26), 503.684173	
(40, 37), 489.322656	
(40, 48), 500.932963	
(41, 14), 491.281171	
(41, 25), 487.772593	
(41, 36), 494.722289	
(41, 47), 496.029637	
(42, 13), 483.598208	
(42, 24), 503.855262	
(42, 35), 493.832825	
(42, 46), 502.444640	
(43, 12), 498.985792	
(43, 23), 501.755677	
(43, 34), 515.973375	
(43, 45), 500.337761	
(44, 11), 504.489737	
(44, 22), 497.248184	
(44, 33), 498.745057	
(44, 44), 499.636437	
(45, 10), 498.001408	
(45, 21), 506.079450	
(45, 32), 499.628418	
(45, 43), 519.644475	
(46, 20), 508.561433	
(46, 31), 505.012795	
(46, 42), 477.470450	
(47, 30), 499.820379	
(47, 41), 493.664241	
(48, 40), 499.717675	
(0, 9), 507.421174	
(10, 13), 489.387887	
(10, 24), 506.808083	
(10, 35), 497.736777	
(10, 46), 505.614035	
(11, 12), 513.193169	
(11, 23), 505.121481	
(11, 34), 523.408374	
(11, 45), 509.672055	
(12, 11), 513.995716	
(12, 22), 498.035943	
(12, 33), 510.879925	
(12, 44), 501.482312	
(13, 10), 504.684336	
(13, 21), 506.026523	
(13, 32), 511.665565	
(13, 43), 531.934195	
(14, 20), 508.475553	
(14, 31), 518.129711	
(14, 42), 490.830135	
(15, 30), 505.156087	
(15, 41), 501.399668	
(16, 0), 490.752602	
(16, 40), 498.954057	
(17, 1), 497.146343	
(18, 2), 497.887976	
(19, 3), 512.899960	
(20, 14), 497.242895	
(20, 25), 497.764988	
(20, 36), 503.041631	
(20, 47), 512.664178	
(21, 13), 498.493334	
(21, 24), 504.465988	
(21, 35), 492.864465	
(21, 46), 505.294371	
(22, 12), 491.252712	
(22, 23), 494.503985	
(22, 34), 508.134680	
(22, 45), 496.618035	
(23, 11), 517.131880	
(23, 22), 498.819761	
(23, 33), 511.586049	
(23, 44), 505.859584	
(24, 10), 478.761270	
(24, 21), 491.723190	
(24, 32), 489.510454	
(24, 43), 497.494741	
(25, 20), 513.391449	
(25, 31), 510.966773	
(25, 42), 485.936776	
(26, 30), 505.413834	
(26, 41), 494.303115	
(27, 0), 495.964059	
(27, 40), 499.283334	
(28, 1), 509.116770	
(29, 2), 499.970846	
(30, 15), 517.188246	
(30, 26), 511.809506	
(30, 37), 499.644161	
(30, 48), 511.244568	
(31, 14), 507.100525	
(31, 25), 503.264863	
(31, 36), 509.259192	
(31, 47), 517.360980	
(32, 13), 480.999390	
(32, 24), 507.277508	
(32, 35), 493.477294	
(32, 46), 491.475825	
(33, 12), 500.583186	
(33, 23), 494.726103	
(33, 34), 507.038484	
(33, 45), 493.743757	
(34, 11), 504.659669	
(34, 22), 497.368784	
(34, 33), 505.344251	
(34, 44), 493.632309	
(35, 10), 479.589651	
(35, 21), 486.666928	
(35, 32), 488.772292	
(35, 43), 503.262751	
(36, 20), 504.901736	
(36, 31), 504.243001	
(36, 42), 480.836845	
(37, 30), 508.223241	
(37, 41), 495.645790	
(38, 0), 497.427553	
(38, 40), 508.038755	
(39, 1), 489.444580	
(40, 16), 507.995759	
(40, 27), 522.656504	
(40, 38), 514.941352	
(40, 49), 503.749965	
(41, 15), 490.384268	
(41, 26), 485.794310	
(41, 37), 476.267399	
(41, 48), 487.202238	
(42, 14), 494.480599	
(42, 25), 488.015555	
(42, 36), 500.599626	
(42, 47), 507.958009	
(43, 13), 504.460048	
(43, 24), 512.520300	
(43, 35), 510.484298	
(43, 46), 514.259040	
(44, 12), 488.367453	
(44, 23), 493.972805	
(44, 34), 501.843219	
(44, 45), 486.603299	
(45, 11), 519.377806	
(45, 22), 515.334261	
(45, 33), 518.858108	
(45, 44), 506.997094	
(46, 10), 487.472357	
(46, 21), 495.481110	
(46, 32), 493.895567	
(46, 43), 513.953892	
(47, 20), 499.304988	
(47, 31), 505.526835	
(47, 42), 485.952170	
(48, 30), 506.102204	
(48, 41), 496.829885	
(49, 0), 490.943095	
(49, 40), 497.858427	
(10, 14), 499.855904	
(10, 25), 484.049860	
(10, 36), 495.717042	
(10, 47), 509.706577	
(11, 13), 509.179156	
(11, 24), 528.916555	
(11, 35), 513.139981	
(11, 46), 526.642697	
(12, 12), 494.097814	
(12, 23), 497.866689	
(12, 34), 505.296812	
(12, 45), 492.519666	
(13, 11), 529.213504	
(13, 22), 524.291243	
(13, 33), 524.156365	
(13, 44), 518.069586	
(14, 10), 492.620617	
(14, 21), 499.371431	
(14, 32), 506.354884	
(14, 43), 518.255839	
(15, 0), 508.897351	
(15, 20), 508.958980	
(15, 31), 515.918047	
(15, 42), 493.901138	
(16, 1), 488.032363	
(16, 30), 500.626117	
(16, 41), 491.884517	
(17, 2), 500.832749	
(17, 40), 495.379779	
(18, 3), 501.701181	
(19, 4), 495.358822	
(20, 15), 498.577681	
(20, 26), 499.643428	
(20, 37), 487.155436	
(20, 48), 492.353791	
(21, 14), 495.923010	
(21, 25), 488.259814	
(21, 36), 499.311359	
(21, 47), 501.754451	
(22, 13), 483.291015	
(22, 24), 516.545545	
(22, 35), 504.068415	
(22, 46), 515.430078	
(23, 12), 489.061224	
(23, 23), 496.370902	
(23, 34), 509.020408	
(23, 45), 494.142708	
(24, 11), 504.042969	
(24, 22), 500.141792	
(24, 33), 497.389685	
(24, 44), 490.347831	
(25, 10), 489.222741	
(25, 21), 495.153923	
(25, 32), 497.120128	
(25, 43), 513.233695	
(26, 0), 500.117983	
(26, 20), 500.238000	
(26, 31), 500.799616	
(26, 42), 486.002393	
(27, 1), 491.928413	
(27, 30), 492.530367	
(27, 41), 488.366230	
(28, 2), 510.342939	
(28, 40), 501.454153	
(29, 3), 503.160010	
(30, 16), 519.274231	
(30, 27), 526.636894	
(30, 38), 516.501926	
(30, 49), 507.174453	
(31, 15), 506.619145	
(31, 26), 504.558862	
(31, 37), 492.294447	
(31, 48), 495.417512	
(32, 14), 487.646296	
(32, 25), 479.745628	
(32, 36), 482.921166	
(32, 47), 497.511769	
(33, 13), 492.479523	
(33, 24), 516.386745	
(33, 35), 500.765349	
(33, 46), 510.092787	
(34, 12), 480.260396	
(34, 23), 491.694196	
(34, 34), 500.347659	
(34, 45), 489.486458	
(35, 11), 506.668471	
(35, 22), 487.674312	
(35, 33), 499.248699	
(35, 44), 488.410236	
(36, 10), 482.765415	
(36, 21), 488.868373	
(36, 32), 494.366372	
(36, 43), 508.727371	
(37, 0), 504.455029	
(37, 20), 505.640485	
(37, 31), 511.313347	
(37, 42), 492.295142	
(38, 1), 506.397057	
(38, 30), 511.226693	
(38, 41), 508.664836	
(39, 2), 494.782302	
(39, 40), 495.323499	
(40, 17), 502.758391	
(40, 28), 507.364689	
(40, 39), 513.676563	
(41, 16), 489.777079	
(41, 27), 501.576833	
(41, 38), 501.467680	
(41, 49), 483.865989	
(42, 15), 492.569147	
(42, 26), 496.368323	
(42, 37), 478.161354	
(42, 48), 482.946336	
(43, 14), 508.533167	
(43, 25), 496.675187	
(43, 36), 509.792811	
(43, 47), 510.563460	
(44, 13), 483.360204	
(44, 24), 507.366463	
(44, 35), 488.820334	
(44, 46), 506.062707	
(45, 12), 499.409985	
(45, 23), 505.800243	
(45, 34), 517.695009	
(45, 45), 500.257094	
(46, 11), 505.681299	
(46, 22), 495.103963	
(46, 33), 504.462154	
(46, 44), 501.930171	
(47, 10), 487.057964	
(47, 21), 487.512380	
(47, 32), 490.613284	
(47, 43), 499.291339	
(48, 0), 494.065767	
(48, 20), 503.969597	
(48, 31), 508.017582	
(48, 42), 496.973074	
(49, 1), 493.170443	
(49, 30), 494.485457	
(49, 41), 489.326155	
(10, 15), 487.321703	
(10, 26), 483.364002	
(10, 37), 478.261607	
(10, 48), 479.431991	
(11, 14), 515.353725	
(11, 25), 504.320042	
(11, 36), 511.049586	
(11, 47), 522.086638	
(12, 13), 491.383589	
(12, 24), 515.688120	
(12, 35), 487.534756	
(12, 46), 510.380511	
(13, 12), 497.536020	
(13, 23), 509.374443	
(13, 34), 523.989801	
(13, 45), 510.190403	
(14, 0), 510.827819	
(14, 11), 524.645195	
(14, 22), 511.857053	
(14, 33), 522.722997	
(14, 44), 505.338787	
(15, 1), 500.693549	
(15, 10), 491.748497	
(15, 21), 502.540770	
(15, 32), 502.666155	
(15, 43), 522.780821	
(16, 2), 493.884421	
(16, 20), 496.661249	
(16, 31), 503.135942	
(16, 42), 480.169079	
(17, 3), 516.166527	
(17, 30), 502.890350	
(17, 41), 492.110505	
(18, 4), 491.610636	
(18, 40), 497.666191	
(19, 5), 505.717639	
(20, 16), 494.408603	
(20, 27), 511.283261	
(20, 38), 506.962304	
(20, 49), 488.657930	
(21, 15), 493.892644	
(21, 26), 494.718545	
(21, 37), 480.428229	
(21, 48), 493.604961	
(22, 14), 500.154408	
(22, 25), 493.738440	
(22, 36), 494.588823	
(22, 47), 504.629227	
(23, 13), 490.860282	
(23, 24), 512.622535	
(23, 35), 499.254350	
(23, 46), 509.185560	
(24, 12), 484.183749	
(24, 23), 487.879916	
(24, 34), 509.827818	
(24, 45), 480.349699	
(25, 0), 500.142856	
(25, 11), 524.356616	
(25, 22), 503.903795	
(25, 33), 519.071852	
(25, 44), 504.560734	
(26, 1), 497.087903	
(26, 10), 488.126097	
(26, 21), 490.144731	
(26, 32), 494.489981	
(26, 43), 511.049290	
(27, 2), 501.110743	
(27, 20), 500.108913	
(27, 31), 504.308104	
(27, 42), 474.447170	
(28, 3), 519.079306	
(28, 30), 506.980563	
(28, 41), 512.144351	
(29, 4), 493.104323	
(29, 40), 497.428695	
(30, 17), 509.223507	
(30, 28), 518.373509	
(30, 39), 523.538082	
(31, 16), 507.678246	
(31, 27), 524.939638	
(31, 38), 512.570346	
(31, 49), 496.656516	
(32, 15), 478.077962	
(32, 26), 481.042593	
(32, 37), 468.583912	
(32, 48), 479.500458	
(33, 14), 498.316066	
(33, 25), 500.402944	
(33, 36), 503.998133	
(33, 47), 512.576580	
(34, 13), 488.696349	
(34, 24), 505.484218	
(34, 35), 489.223953	
(34, 46), 500.446192	
(35, 12), 487.229889	
(35, 23), 488.757034	
(35, 34), 495.839925	
(35, 45), 485.065158	
(36, 0), 489.454462	
(36, 11), 505.786949	
(36, 22), 503.251497	
(36, 33), 502.011960	
(36, 44), 492.281516	
(37, 1), 496.682476	
(37, 10), 493.020336	
(37, 21), 496.465054	
(37, 32), 498.736818	
(37, 43), 514.153150	
(38, 2), 508.555179	
(38, 20), 513.085320	
(38, 31), 520.321252	
(38, 42), 490.256763	
(39, 3), 505.452044	
(39, 30), 496.121862	
(39, 41), 489.329886	
(40, 18), 514.888046	
(40, 29), 505.562837	
(41, 17), 491.993011	
(41, 28), 487.199541	
(41, 39), 496.671003	
(42, 16), 500.387394	
(42, 27), 510.160339	
(42, 38), 502.222593	
(42, 49), 481.916385	
(43, 15), 513.383812	
(43, 26), 506.311777	
(43, 37), 487.910310	
(43, 48), 502.460212	
(44, 14), 494.721860	
(44, 25), 491.223944	
(44, 36), 498.003361	
(44, 47), 506.017484	
(45, 13), 501.347506	
(45, 24), 518.843918	
(45, 35), 505.645077	
(45, 46), 524.820202	
(46, 12), 494.966760	
(46, 23), 496.847481	
(46, 34), 510.371838	
(46, 45), 499.826490	
(47, 0), 493.125577	
(47, 11), 505.559237	
(47, 22), 499.366596	
(47, 33), 500.905371	
(47, 44), 495.745823	
(48, 1), 492.213749	
(48, 10), 487.042219	
(48, 21), 496.634410	
(48, 32), 487.152824	
(48, 43), 509.088664	
(49, 2), 495.262884	
(49, 20), 500.095849	
(49, 31), 499.836670	
(49, 42), 482.463622	
(10, 16), 496.319411	
(10, 27), 503.133092	
(10, 38), 498.548832	
(10, 49), 479.872286	
(11, 15), 515.952259	
(11, 26), 505.216803	
(11, 37), 492.620831	
(11, 48), 498.082118	
(12, 14), 498.620620	
(12, 25), 492.170268	
(12, 36), 502.119819	
(12, 47), 509.132406	
(13, 0), 518.916641	
(13, 13), 515.402764	
(13, 24), 525.376777	
(13, 35), 517.312839	
(13, 46), 523.863601	
(14, 1), 501.718419	
(14, 12), 508.048605	
(14, 23), 503.750723	
(14, 34), 513.305418	
(14, 45), 500.707143	
(15, 11), 520.829280	
(15, 2), 510.946874	
(15, 22), 516.075104	
(15, 33), 518.039237	
(15, 44), 516.537459	
(16, 10), 483.966118	
(16, 21), 481.853381	
(16, 3), 498.299226	
(16, 32), 488.289855	
(16, 43), 500.891394	
(17, 20), 501.441990	
(17, 31), 507.057762	
(17, 4), 490.616558	
(17, 42), 475.692329	
(18, 30), 504.234023	
(18, 41), 492.641662	
(18, 5), 507.413529	
(19, 40), 502.434991	
(19, 6), 505.654983	
(20, 17), 501.201482	
(20, 28), 505.204141	
(20, 39), 501.066753	
(21, 16), 494.507121	
(21, 27), 504.860740	
(21, 38), 499.637422	
(21, 49), 482.500573	
(22, 15), 498.611146	
(22, 26), 491.567495	
(22, 37), 477.586982	
(22, 48), 487.349399	
(23, 14), 503.487401	
(23, 25), 493.981120	
(23, 36), 495.805125	
(23, 47), 508.770409	
(24, 0), 491.641535	
(24, 13), 488.483232	
(24, 24), 502.073544	
(24, 35), 496.686139	
(24, 46), 503.318268	
(25, 1), 495.526601	
(25, 12), 493.803067	
(25, 23), 500.955069	
(25, 34), 508.529190	
(25, 45), 498.307860	
(26, 11), 513.197249	
(26, 2), 503.933810	
(26, 22), 499.501353	
(26, 33), 505.514170	
(26, 44), 501.728004	
(27, 10), 482.368471	
(27, 21), 483.378215	
(27, 3), 508.384544	
(27, 32), 495.235476	
(27, 43), 508.414322	
(28, 20), 509.875907	
(28, 31), 513.789344	
(28, 4), 502.586553	
(28, 42), 501.037847	
(29, 30), 507.218793	
(29, 41), 496.551569	
(29, 5), 505.620276	
(30, 18), 527.110401	
(30, 29), 518.895519	
(31, 17), 510.004994	
(31, 28), 502.331309	
(31, 39), 507.615170	
(32, 16), 485.283382	
(32, 27), 493.012106	
(32, 38), 492.840816	
(32, 49), 469.661439	
(33, 15), 508.430857	
(33, 26), 492.076541	
(33, 37), 489.003359	
(33, 48), 495.927469	
(34, 14), 499.964488	
(34, 25), 491.201814	
(34, 36), 492.129530	
(34, 47), 504.865158	
(35, 0), 496.471008	
(35, 13), 486.931048	
(35, 24), 503.335033	
(35, 35), 497.801201	
(35, 46), 496.647422	
(36, 1), 490.857587	
(36, 12), 484.221649	
(36, 23), 498.177729	
(36, 34), 503.056932	
(36, 45), 492.461694	
(37, 11), 523.673043	
(37, 2), 503.200118	
(37, 22), 506.886551	
(37, 33), 517.005549	
(37, 44), 508.580055	
(38, 10), 492.335454	
(38, 21), 503.040781	
(38, 3), 526.532016	
(38, 32), 498.703526	
(38, 43), 517.806206	
(39, 20), 488.209761	
(39, 31), 500.884257	
(39, 4), 490.310629	
(39, 42), 479.726090	
(40, 19), 513.651100	
(41, 18), 497.980203	
(41, 29), 488.988863	
(42, 17), 488.113775	
(42, 28), 492.598126	
(42, 39), 501.998944	
(43, 16), 503.965822	
(43, 27), 516.109379	
(43, 38), 518.233539	
(43, 49), 493.171656	
(44, 15), 497.652219	
(44, 26), 487.716050	
(44, 37), 480.530190	
(44, 48), 485.981577	
(45, 14), 509.385471	
(45, 25), 503.220308	
(45, 36), 512.960366	
(45, 47), 519.742837	
(46, 0), 495.421364	
(46, 13), 493.107525	
(46, 24), 510.404512	
(46, 35), 503.496652	
(46, 46), 505.651268	
(47, 1), 497.396506	
(47, 12), 496.572991	
(47, 23), 493.727759	
(47, 34), 507.829903	
(47, 45), 492.392093	
(48, 11), 508.948276	
(48, 2), 499.965867	
(48, 22), 499.273969	
(48, 33), 504.819657	
(48, 44), 495.305558	
(49, 10), 485.889778	
(49, 21), 487.422109	
(49, 3), 503.364330	
(49, 32), 492.322377	
(49, 43), 506.398684	
(10, 17), 482.387054	
(10, 28), 499.659305	
(10, 39), 494.153403	
(11, 16), 508.223604	
(11, 27), 521.908910	
(11, 38), 522.121783	
(11, 49), 498.747820	
(12, 0), 500.942604	
(12, 15), 502.361432	
(12, 26), 490.793527	
(12, 37), 485.092297	
(12, 48), 495.548180	
(13, 1), 512.306624	
(13, 14), 507.219654	
(13, 25), 506.948444	
(13, 36), 518.731294	
(13, 47), 524.926690	
(14, 13), 501.518253	
(14, 2), 514.395892	
(14, 24), 522.669696	
(14, 35), 508.860609	
(14, 46), 518.485909	
(15, 12), 494.244784	
(15, 23), 504.972397	
(15, 3), 518.159754	
(15, 34), 516.069898	
(15, 45), 505.138187	
(16, 11), 510.054061	
(16, 22), 497.349570	
(16, 33), 510.049476	
(16, 4), 490.440598	
(16, 44), 495.411781	
(17, 10), 490.513702	
(17, 21), 495.102766	
(17, 32), 490.172568	
(17, 43), 510.128262	
(17, 5), 505.470196	
(18, 20), 502.956757	
(18, 31), 499.560640	
(18, 42), 476.647075	
(18, 6), 509.447586	
(19, 30), 494.500689	
(19, 41), 498.966326	
(19, 7), 508.314534	
(20, 18), 510.460675	
(20, 29), 501.270958	
(21, 17), 493.949635	
(21, 28), 486.035130	
(21, 39), 503.545971	
(22, 16), 502.181994	
(22, 27), 499.392295	
(22, 38), 508.962266	
(22, 49), 488.675830	
(23, 0), 494.495273	
(23, 15), 495.072130	
(23, 26), 502.359461	
(23, 37), 483.220996	
(23, 48), 483.151522	
(24, 1), 489.084893	
(24, 14), 497.167229	
(24, 25), 495.406842	
(24, 36), 498.207490	
(24, 47), 497.522486	
(25, 13), 495.521808	
(25, 2), 510.104117	
(25, 24), 516.623893	
(25, 35), 504.920467	
(25, 46), 516.303322	
(26, 12), 496.420972	
(26, 23), 495.521438	
(26, 3), 513.664863	
(26, 34), 505.125390	
(26, 45), 498.070836	
(27, 11), 501.181324	
(27, 22), 493.041482	
(27, 33), 509.221620	
(27, 4), 496.108290	
(27, 44), 495.498438	
(28, 10), 490.603954	
(28, 21), 508.713869	
(28, 32), 496.851021	
(28, 43), 513.622787	
(28, 5), 514.550853	
(29, 20), 503.159377	
(29, 31), 505.617431	
(29, 42), 489.170323	
(29, 6), 501.034313	
(30, 19), 513.596622	
(31, 18), 512.432153	
(31, 29), 510.211892	
(32, 17), 488.710845	
(32, 28), 490.318914	
(32, 39), 491.220829	
(33, 16), 507.660432	
(33, 27), 518.139063	
(33, 38), 515.445974	
(33, 49), 487.897973	
(34, 0), 493.116168	
(34, 15), 495.946663	
(34, 26), 487.552932	
(34, 37), 484.493805	
(34, 48), 478.318190	
(35, 1), 496.709749	
(35, 14), 489.259907	
(35, 25), 488.264111	
(35, 36), 492.994093	
(35, 47), 502.777212	
(36, 13), 496.196620	
(36, 2), 500.275559	
(36, 24), 508.619214	
(36, 35), 492.760506	
(36, 46), 504.366906	
(37, 12), 492.836054	
(37, 23), 504.818405	
(37, 3), 519.196338	
(37, 34), 518.674581	
(37, 45), 500.429281	
(38, 11), 527.325890	
(38, 22), 504.459947	
(38, 33), 518.807853	
(38, 4), 506.700815	
(38, 44), 504.409995	
(39, 10), 482.571156	
(39, 21), 485.102658	
(39, 32), 488.269185	
(39, 43), 506.704276	
(39, 5), 504.756473	
(41, 19), 497.603767	
(42, 18), 496.975210	
(42, 29), 493.096980	
(43, 17), 506.031326	
(43, 28), 499.401288	
(43, 39), 508.353156	
(44, 16), 498.774630	
(44, 27), 500.550992	
(44, 38), 505.725872	
(44, 49), 481.437718	
(45, 0), 503.477293	
(45, 15), 505.774480	
(45, 26), 505.357724	
(45, 37), 489.356745	
(45, 48), 493.292918	
(46, 1), 495.721345	
(46, 14), 498.451345	
(46, 25), 501.301698	
(46, 36), 498.730331	
(46, 47), 499.924795	
(47, 13), 487.491724	
(47, 2), 497.545053	
(47, 24), 505.928758	
(47, 35), 495.075341	
(47, 46), 511.819903	
(48, 12), 491.746785	
(48, 23), 495.559193	
(48, 3), 510.570345	
(48, 34), 499.668408	
(48, 45), 498.441983	
(49, 11), 504.670809	
(49, 22), 499.859469	
(49, 33), 508.364888	
(49, 4), 498.182412	
(49, 44), 494.480168	
(10, 18), 502.074841	
(10, 29), 496.671619	
(11, 0), 512.059235	
(11, 17), 509.580433	
(11, 28), 511.626345	
(11, 39), 511.887639	
(12, 1), 500.832932	
(12, 16), 503.857260	
(12, 27), 508.073694	
(12, 38), 502.359144	
(12, 49), 494.588348	
(13, 15), 510.573255	
(13, 2), 514.150898	
(13, 26), 512.668536	
(13, 37), 494.674932	
(13, 48), 508.674570	
(14, 14), 503.508302	
(14, 25), 500.737747	
(14, 3), 520.463152	
(14, 36), 504.461259	
(14, 47), 522.028201	
(15, 13), 511.724133	
(15, 24), 517.634171	
(15, 35), 506.840379	
(15, 4), 508.324450	
(15, 46), 524.083629	
(16, 12), 493.368926	
(16, 23), 491.978918	
(16, 34), 502.487484	
(16, 45), 490.088696	
(16, 5), 509.550866	
(17, 11), 506.466844	
(17, 22), 508.019331	
(17, 33), 504.806426	
(17, 44), 500.003611	
(17, 6), 502.769615	
(18, 10), 484.469178	
(18, 21), 488.373548	
(18, 32), 494.955150	
(18, 43), 506.275423	
(18, 7), 501.366824	
(19, 20), 504.006304	
(19, 31), 503.395231	
(19, 42), 481.959468	
(19, 8), 508.806310	
(20, 19), 502.938130	
(21, 18), 490.115156	
(21, 29), 497.235333	
(22, 0), 495.766675	
(22, 17), 492.778550	
(22, 28), 495.678609	
(22, 39), 500.415164	
(23, 1), 496.083390	
(23, 16), 500.256192	
(23, 27), 513.061646	
(23, 38), 503.042406	
(23, 49), 483.715200	
(24, 15), 487.210593	
(24, 2), 489.998262	
(24, 26), 492.028351	
(24, 37), 475.148695	
(24, 48), 477.027158	
(25, 14), 502.662420	
(25, 25), 498.115978	
(25, 3), 520.069586	
(25, 36), 502.482533	
(25, 47), 514.601999	
(26, 13), 488.617976	
(26, 24), 522.122633	
(26, 35), 491.955857	
(26, 4), 498.382228	
(26, 46), 512.336911	
(27, 12), 489.791847	
(27, 23), 497.416874	
(27, 34), 502.930164	
(27, 45), 492.542533	
(27, 5), 506.707031	
(28, 11), 519.387694	
(28, 22), 512.060677	
(28, 33), 512.926304	
(28, 44), 510.698702	
(28, 6), 516.354608	
(29, 10), 488.438314	
(29, 21), 494.299989	
(29, 32), 492.570691	
(29, 43), 512.986335	
(29, 7), 502.737029	
(31, 19), 517.271449	
(32, 18), 489.629319	
(32, 29), 485.474861	
(33, 0), 500.465805	
(33, 17), 503.067417	
(33, 28), 498.048985	
(33, 39), 499.821156	
(34, 1), 486.356754	
(34, 16), 495.509032	
(34, 27), 505.116198	
(34, 38), 503.954294	
(34, 49), 481.547295	
(35, 15), 492.535689	
(35, 2), 487.308906	
(35, 26), 486.380240	
(35, 37), 470.603719	
(35, 48), 487.058621	
(36, 14), 491.123026	
(36, 25), 482.715702	
(36, 3), 506.203197	
(36, 36), 500.872675	
(36, 47), 507.587611	
(37, 13), 500.984635	
(37, 24), 511.579864	
(37, 35), 510.201547	
(37, 4), 500.720290	
(37, 46), 517.790389	
(38, 12), 502.427966	
(38, 23), 504.780969	
(38, 34), 515.518079	
(38, 45), 502.140982	
(38, 5), 511.090752	
(39, 11), 508.114658	
(39, 22), 492.189617	
(39, 33), 503.399136	
(39, 44), 491.111050	
(39, 6), 498.199160	
(42, 19), 500.647789	
(43, 18), 507.583466	
(43, 29), 507.173974	
(44, 0), 488.703668	
(44, 17), 489.155178	
(44, 28), 493.890749	
(44, 39), 492.430596	
(45, 1), 506.720430	
(45, 16), 511.730322	
(45, 27), 519.932854	
(45, 38), 516.577791	
(45, 49), 504.698709	
(46, 15), 495.894166	
(46, 2), 506.265976	
(46, 26), 486.496196	
(46, 37), 475.915893	
(46, 48), 488.810419	
(47, 14), 496.516064	
(47, 25), 484.164039	
(47, 3), 508.029345	
(47, 36), 496.017051	
(47, 47), 502.170497	
(48, 13), 492.532806	
(48, 24), 511.159428	
(48, 35), 492.372366	
(48, 4), 504.144018	
(48, 46), 508.705288	
(49, 12), 482.960568	
(49, 23), 493.951742	
(49, 34), 501.984293	
(49, 45), 487.435198	
(49, 5), 503.594297	
(10, 0), 489.456964	
(10, 19), 501.229214	
(11, 1), 502.534976	
(11, 18), 515.454579	
(11, 29), 517.664419	
(12, 17), 497.478763	
(12, 2), 504.257883	
(12, 28), 509.849451	
(12, 39), 502.375477	
(13, 16), 511.347230	
(13, 27), 526.499007	
(13, 3), 529.719601	
(13, 38), 519.665435	
(13, 49), 507.719542	
(14, 15), 500.270619	
(14, 26), 502.512061	
(14, 37), 489.393854	
(14, 4), 498.948523	
(14, 48), 502.342286	
(15, 14), 507.455761	
(15, 25), 500.266507	
(15, 36), 508.233494	
(15, 47), 507.996162	
(15, 5), 523.626317	
(16, 13), 480.177936	
(16, 24), 504.716843	
(16, 35), 493.521192	
(16, 46), 511.840785	
(16, 6), 500.671242	
(17, 12), 490.841786	
(17, 23), 494.136367	
(17, 34), 508.102045	
(17, 45), 486.966891	
(17, 7), 504.957340	
(18, 11), 516.199425	
(18, 22), 494.316412	
(18, 33), 509.273732	
(18, 44), 501.434849	
(18, 8), 506.756537	
(19, 10), 492.586262	
(19, 21), 490.732393	
(19, 32), 494.896785	
(19, 43), 510.596459	
(19, 9), 498.539461	
(21, 0), 488.777058	
(21, 19), 493.485475	
(22, 1), 497.182800	
(22, 18), 511.728734	
(22, 29), 508.044907	
(23, 17), 498.224294	
(23, 2), 500.937934	
(23, 28), 496.097573	
(23, 39), 498.210347	
(24, 16), 487.936923	
(24, 27), 498.724517	
(24, 3), 495.660965	
(24, 38), 504.717605	
(24, 49), 479.873953	
(25, 15), 502.463131	
(25, 26), 503.870641	
(25, 37), 493.714630	
(25, 4), 501.808906	
(25, 48), 488.166478	
(26, 14), 495.815782	
(26, 25), 499.307323	
(26, 36), 506.673263	
(26, 47), 508.055943	
(26, 5), 515.707992	
(27, 13), 486.213723	
(27, 24), 506.999570	
(27, 35), 494.542817	
(27, 46), 500.897919	
(27, 6), 503.987064	
(28, 12), 505.165319	
(28, 23), 507.364497	
(28, 34), 518.633238	
(28, 45), 503.312456	
(28, 7), 516.997756	
(29, 11), 519.820781	
(29, 22), 498.484538	
(29, 33), 505.108501	
(29, 44), 496.629253	
(29, 8), 506.986339	
(32, 0), 482.562389	
(32, 19), 487.844617	
(33, 1), 498.412679	
(33, 18), 503.809124	
(33, 29), 499.934793	
(34, 17), 496.096513	
(34, 2), 488.419061	
(34, 28), 491.739279	
(34, 39), 495.854606	
(35, 16), 488.319731	
(35, 27), 499.941366	
(35, 3), 504.301676	
(35, 38), 496.846105	
(35, 49), 478.163959	
(36, 15), 486.689987	
(36, 26), 488.934399	
(36, 37), 473.107945	
(36, 4), 502.838554	
(36, 48), 487.814130	
(37, 14), 507.575010	
(37, 25), 511.379042	
(37, 36), 506.945405	
(37, 47), 517.840641	
(37, 5), 521.658706	
(38, 13), 497.523924	
(38, 24), 514.802323	
(38, 35), 508.274244	
(38, 46), 519.606347	
(38, 6), 517.990115	
(39, 12), 488.005534	
(39, 23), 484.761699	
(39, 34), 500.553993	
(39, 45), 487.933114	
(39, 7), 501.439935	
(43, 0), 509.796941	
(43, 19), 504.744026	
(44, 1), 495.002714	
(44, 18), 497.628712	
(44, 29), 496.904044	
(45, 17), 513.302634	
(45, 2), 513.775974	
(45, 28), 508.143399	
(45, 39), 514.187731	
(46, 16), 507.424834	
(46, 27), 511.160806	
(46, 3), 509.027505	
(46, 38), 507.866000	
(46, 49), 486.879630	
(47, 15), 492.352132	
(47, 26), 490.501039	
(47, 37), 476.677672	
(47, 4), 496.776639	
(47, 48), 491.299031	
(48, 14), 499.907873	
(48, 25), 491.596335	
(48, 36), 497.688086	
(48, 47), 506.557124	
(48, 5), 512.072032	
(49, 13), 491.227448	
(49, 24), 507.030824	
(49, 35), 498.428938	
(49, 46), 511.109820	
